transit_uid,date,material,sending,receiving,actual_ship_date,actual_delivery_date,quantity,ori_deployment_uid,vehicle_uid
21127730|0386|A715|2025-12-24|push replenishment|002981_transit_20251224-0386-A715-Train-#1,2025-12-30,21127730,0386,A715,2025-12-24,2026-01-03,24,21127730|0386|A715|2025-12-24|push replenishment|002981,20251224-0386-A715-Train-#1
21419485|0386|A715|2025-12-24|push replenishment|003244_transit_20251224-0386-A715-Train-#1,2025-12-30,21419485,0386,A715,2025-12-24,2026-01-04,124,21419485|0386|A715|2025-12-24|push replenishment|003244,20251224-0386-A715-Train-#1
80807090|0386|A715|2025-12-24|push replenishment|003448_transit_20251224-0386-A715-Train-#1,2025-12-30,80807090,0386,A715,2025-12-24,2026-01-03,17,80807090|0386|A715|2025-12-24|push replenishment|003448,20251224-0386-A715-Train-#1
80812154|0386|A715|2025-12-24|push replenishment|003489_transit_20251224-0386-A715-Train-#1,2025-12-30,80812154,0386,A715,2025-12-24,2026-01-03,122,80812154|0386|A715|2025-12-24|push replenishment|003489,20251224-0386-A715-Train-#1
80851898|0386|A715|2025-12-24|push replenishment|003595_transit_20251224-0386-A715-Train-#1,2025-12-30,80851898,0386,A715,2025-12-24,2026-01-03,311,80851898|0386|A715|2025-12-24|push replenishment|003595,20251224-0386-A715-Train-#1
80884852|0386|A715|2025-12-24|push replenishment|003650_transit_20251224-0386-A715-Train-#1,2025-12-30,80884852,0386,A715,2025-12-24,2026-01-03,66,80884852|0386|A715|2025-12-24|push replenishment|003650,20251224-0386-A715-Train-#1
21291975|0386|A716|2025-12-24|net demand for normal|003060_transit_20251224-0386-A716-Train-#1,2025-12-30,21291975,0386,A716,2025-12-24,2026-01-07,1,21291975|0386|A716|2025-12-24|net demand for normal|003060,20251224-0386-A716-Train-#1
21376841|0386|A716|2025-12-24|net demand for normal|003183_transit_20251224-0386-A716-Train-#1,2025-12-30,21376841,0386,A716,2025-12-24,2026-01-08,30,21376841|0386|A716|2025-12-24|net demand for normal|003183,20251224-0386-A716-Train-#1
21376841|0386|A716|2025-12-24|net demand for forecast|003172_transit_20251224-0386-A716-Train-#1,2025-12-30,21376841,0386,A716,2025-12-24,2026-01-07,7,21376841|0386|A716|2025-12-24|net demand for forecast|003172,20251224-0386-A716-Train-#1
21376841|0386|A716|2025-12-24|net demand for forecast|003173_transit_20251224-0386-A716-Train-#1,2025-12-30,21376841,0386,A716,2025-12-24,2026-01-07,7,21376841|0386|A716|2025-12-24|net demand for forecast|003173,20251224-0386-A716-Train-#1
21376841|0386|A716|2025-12-24|net demand for forecast|003174_transit_20251224-0386-A716-Train-#1,2025-12-30,21376841,0386,A716,2025-12-24,2026-01-07,7,21376841|0386|A716|2025-12-24|net demand for forecast|003174,20251224-0386-A716-Train-#1
21376841|0386|A716|2025-12-24|net demand for forecast|003175_transit_20251224-0386-A716-Train-#1,2025-12-30,21376841,0386,A716,2025-12-24,2026-01-07,7,21376841|0386|A716|2025-12-24|net demand for forecast|003175,20251224-0386-A716-Train-#1
21376841|0386|A716|2025-12-24|net demand for forecast|003176_transit_20251224-0386-A716-Train-#1,2025-12-30,21376841,0386,A716,2025-12-24,2026-01-07,7,21376841|0386|A716|2025-12-24|net demand for forecast|003176,20251224-0386-A716-Train-#1
21376841|0386|A716|2025-12-24|net demand for forecast|003177_transit_20251224-0386-A716-Train-#1,2025-12-30,21376841,0386,A716,2025-12-24,2026-01-07,7,21376841|0386|A716|2025-12-24|net demand for forecast|003177,20251224-0386-A716-Train-#1
21376841|0386|A716|2025-12-24|net demand for forecast|003178_transit_20251224-0386-A716-Train-#1,2025-12-30,21376841,0386,A716,2025-12-24,2026-01-08,7,21376841|0386|A716|2025-12-24|net demand for forecast|003178,20251224-0386-A716-Train-#1
21376841|0386|A716|2025-12-24|net demand for forecast|003179_transit_20251224-0386-A716-Train-#1,2025-12-30,21376841,0386,A716,2025-12-24,2026-01-07,15,21376841|0386|A716|2025-12-24|net demand for forecast|003179,20251224-0386-A716-Train-#1
21376841|0386|A716|2025-12-24|net demand for forecast|003180_transit_20251224-0386-A716-Train-#1,2025-12-30,21376841,0386,A716,2025-12-24,2026-01-07,15,21376841|0386|A716|2025-12-24|net demand for forecast|003180,20251224-0386-A716-Train-#1
21376841|0386|A716|2025-12-24|net demand for forecast|003181_transit_20251224-0386-A716-Train-#1,2025-12-30,21376841,0386,A716,2025-12-24,2026-01-08,15,21376841|0386|A716|2025-12-24|net demand for forecast|003181,20251224-0386-A716-Train-#1
21376841|0386|A716|2025-12-24|net demand for forecast|003182_transit_20251224-0386-A716-Train-#1,2025-12-30,21376841,0386,A716,2025-12-24,2026-01-08,15,21376841|0386|A716|2025-12-24|net demand for forecast|003182,20251224-0386-A716-Train-#1
21419485|0386|A716|2025-12-24|net demand for forecast|003245_transit_20251224-0386-A716-Train-#1,2025-12-30,21419485,0386,A716,2025-12-24,2026-01-07,2,21419485|0386|A716|2025-12-24|net demand for forecast|003245,20251224-0386-A716-Train-#1
21419485|0386|A716|2025-12-24|net demand for forecast|003246_transit_20251224-0386-A716-Train-#1,2025-12-30,21419485,0386,A716,2025-12-24,2026-01-07,2,21419485|0386|A716|2025-12-24|net demand for forecast|003246,20251224-0386-A716-Train-#1
21419485|0386|A716|2025-12-24|net demand for forecast|003247_transit_20251224-0386-A716-Train-#1,2025-12-30,21419485,0386,A716,2025-12-24,2026-01-07,2,21419485|0386|A716|2025-12-24|net demand for forecast|003247,20251224-0386-A716-Train-#1
21419485|0386|A716|2025-12-24|net demand for forecast|003248_transit_20251224-0386-A716-Train-#1,2025-12-30,21419485,0386,A716,2025-12-24,2026-01-07,2,21419485|0386|A716|2025-12-24|net demand for forecast|003248,20251224-0386-A716-Train-#1
21419485|0386|A716|2025-12-24|net demand for forecast|003249_transit_20251224-0386-A716-Train-#1,2025-12-30,21419485,0386,A716,2025-12-24,2026-01-07,2,21419485|0386|A716|2025-12-24|net demand for forecast|003249,20251224-0386-A716-Train-#1
21419485|0386|A716|2025-12-24|net demand for forecast|003250_transit_20251224-0386-A716-Train-#1,2025-12-30,21419485,0386,A716,2025-12-24,2026-01-07,2,21419485|0386|A716|2025-12-24|net demand for forecast|003250,20251224-0386-A716-Train-#1
21419485|0386|A716|2025-12-24|net demand for forecast|003251_transit_20251224-0386-A716-Train-#1,2025-12-30,21419485,0386,A716,2025-12-24,2026-01-07,3,21419485|0386|A716|2025-12-24|net demand for forecast|003251,20251224-0386-A716-Train-#1
21419485|0386|A716|2025-12-24|net demand for forecast|003252_transit_20251224-0386-A716-Train-#1,2025-12-30,21419485,0386,A716,2025-12-24,2026-01-07,3,21419485|0386|A716|2025-12-24|net demand for forecast|003252,20251224-0386-A716-Train-#1
21419485|0386|A716|2025-12-24|net demand for forecast|003253_transit_20251224-0386-A716-Train-#1,2025-12-30,21419485,0386,A716,2025-12-24,2026-01-07,4,21419485|0386|A716|2025-12-24|net demand for forecast|003253,20251224-0386-A716-Train-#1
21419485|0386|A716|2025-12-24|net demand for forecast|003254_transit_20251224-0386-A716-Train-#1,2025-12-30,21419485,0386,A716,2025-12-24,2026-01-07,4,21419485|0386|A716|2025-12-24|net demand for forecast|003254,20251224-0386-A716-Train-#1
21419485|0386|A716|2025-12-24|net demand for forecast|003255_transit_20251224-0386-A716-Train-#1,2025-12-30,21419485,0386,A716,2025-12-24,2026-01-07,4,21419485|0386|A716|2025-12-24|net demand for forecast|003255,20251224-0386-A716-Train-#1
21419485|0386|A716|2025-12-24|net demand for forecast|003256_transit_20251224-0386-A716-Train-#1,2025-12-30,21419485,0386,A716,2025-12-24,2026-01-07,4,21419485|0386|A716|2025-12-24|net demand for forecast|003256,20251224-0386-A716-Train-#1
21419485|0386|A716|2025-12-24|net demand for forecast|003257_transit_20251224-0386-A716-Train-#1,2025-12-30,21419485,0386,A716,2025-12-24,2026-01-07,4,21419485|0386|A716|2025-12-24|net demand for forecast|003257,20251224-0386-A716-Train-#1
21419485|0386|A716|2025-12-24|net demand for forecast|003258_transit_20251224-0386-A716-Train-#1,2025-12-30,21419485,0386,A716,2025-12-24,2026-01-07,4,21419485|0386|A716|2025-12-24|net demand for forecast|003258,20251224-0386-A716-Train-#1
21419485|0386|A716|2025-12-24|net demand for forecast|003259_transit_20251224-0386-A716-Train-#1,2025-12-30,21419485,0386,A716,2025-12-24,2026-01-07,4,21419485|0386|A716|2025-12-24|net demand for forecast|003259,20251224-0386-A716-Train-#1
21419485|0386|A716|2025-12-24|net demand for forecast|003260_transit_20251224-0386-A716-Train-#1,2025-12-30,21419485,0386,A716,2025-12-24,2026-01-07,24,21419485|0386|A716|2025-12-24|net demand for forecast|003260,20251224-0386-A716-Train-#1
21419485|0386|A716|2025-12-24|net demand for forecast|003261_transit_20251224-0386-A716-Train-#1,2025-12-30,21419485,0386,A716,2025-12-24,2026-01-07,25,21419485|0386|A716|2025-12-24|net demand for forecast|003261,20251224-0386-A716-Train-#1
21419485|0386|A716|2025-12-24|net demand for forecast|003262_transit_20251224-0386-A716-Train-#1,2025-12-30,21419485,0386,A716,2025-12-24,2026-01-07,25,21419485|0386|A716|2025-12-24|net demand for forecast|003262,20251224-0386-A716-Train-#1
21419485|0386|A716|2025-12-24|net demand for forecast|003263_transit_20251224-0386-A716-Train-#1,2025-12-30,21419485,0386,A716,2025-12-24,2026-01-07,25,21419485|0386|A716|2025-12-24|net demand for forecast|003263,20251224-0386-A716-Train-#1
80805856|0386|A716|2025-12-24|net demand for forecast|003377_transit_20251224-0386-A716-Train-#1,2025-12-30,80805856,0386,A716,2025-12-24,2026-01-07,1,80805856|0386|A716|2025-12-24|net demand for forecast|003377,20251224-0386-A716-Train-#1
80805856|0386|A716|2025-12-24|net demand for forecast|003378_transit_20251224-0386-A716-Train-#1,2025-12-30,80805856,0386,A716,2025-12-24,2026-01-07,1,80805856|0386|A716|2025-12-24|net demand for forecast|003378,20251224-0386-A716-Train-#1
80805856|0386|A716|2025-12-24|net demand for forecast|003379_transit_20251224-0386-A716-Train-#1,2025-12-30,80805856,0386,A716,2025-12-24,2026-01-07,2,80805856|0386|A716|2025-12-24|net demand for forecast|003379,20251224-0386-A716-Train-#1
80805856|0386|A716|2025-12-24|net demand for forecast|003380_transit_20251224-0386-A716-Train-#1,2025-12-30,80805856,0386,A716,2025-12-24,2026-01-07,2,80805856|0386|A716|2025-12-24|net demand for forecast|003380,20251224-0386-A716-Train-#1
80805856|0386|A716|2025-12-24|net demand for forecast|003381_transit_20251224-0386-A716-Train-#1,2025-12-30,80805856,0386,A716,2025-12-24,2026-01-07,2,80805856|0386|A716|2025-12-24|net demand for forecast|003381,20251224-0386-A716-Train-#1
80805856|0386|A716|2025-12-24|net demand for forecast|003382_transit_20251224-0386-A716-Train-#1,2025-12-30,80805856,0386,A716,2025-12-24,2026-01-07,2,80805856|0386|A716|2025-12-24|net demand for forecast|003382,20251224-0386-A716-Train-#1
80805856|0386|A716|2025-12-24|net demand for forecast|003383_transit_20251224-0386-A716-Train-#1,2025-12-30,80805856,0386,A716,2025-12-24,2026-01-07,2,80805856|0386|A716|2025-12-24|net demand for forecast|003383,20251224-0386-A716-Train-#1
80805856|0386|A716|2025-12-24|net demand for forecast|003384_transit_20251224-0386-A716-Train-#1,2025-12-30,80805856,0386,A716,2025-12-24,2026-01-07,2,80805856|0386|A716|2025-12-24|net demand for forecast|003384,20251224-0386-A716-Train-#1
80805856|0386|A716|2025-12-24|net demand for forecast|003385_transit_20251224-0386-A716-Train-#1,2025-12-30,80805856,0386,A716,2025-12-24,2026-01-07,2,80805856|0386|A716|2025-12-24|net demand for forecast|003385,20251224-0386-A716-Train-#1
80805856|0386|A716|2025-12-24|net demand for forecast|003386_transit_20251224-0386-A716-Train-#1,2025-12-30,80805856,0386,A716,2025-12-24,2026-01-08,2,80805856|0386|A716|2025-12-24|net demand for forecast|003386,20251224-0386-A716-Train-#1
80805856|0386|A716|2025-12-24|net demand for forecast|003387_transit_20251224-0386-A716-Train-#1,2025-12-30,80805856,0386,A716,2025-12-24,2026-01-07,2,80805856|0386|A716|2025-12-24|net demand for forecast|003387,20251224-0386-A716-Train-#1
80805856|0386|A716|2025-12-24|net demand for forecast|003388_transit_20251224-0386-A716-Train-#1,2025-12-30,80805856,0386,A716,2025-12-24,2026-01-07,2,80805856|0386|A716|2025-12-24|net demand for forecast|003388,20251224-0386-A716-Train-#1
80805856|0386|A716|2025-12-24|net demand for forecast|003389_transit_20251224-0386-A716-Train-#1,2025-12-30,80805856,0386,A716,2025-12-24,2026-01-07,2,80805856|0386|A716|2025-12-24|net demand for forecast|003389,20251224-0386-A716-Train-#1
80805856|0386|A716|2025-12-24|net demand for forecast|003390_transit_20251224-0386-A716-Train-#1,2025-12-30,80805856,0386,A716,2025-12-24,2026-01-08,2,80805856|0386|A716|2025-12-24|net demand for forecast|003390,20251224-0386-A716-Train-#1
80805856|0386|A716|2025-12-24|net demand for forecast|003391_transit_20251224-0386-A716-Train-#1,2025-12-30,80805856,0386,A716,2025-12-24,2026-01-08,2,80805856|0386|A716|2025-12-24|net demand for forecast|003391,20251224-0386-A716-Train-#1
80805856|0386|A716|2025-12-24|net demand for forecast|003392_transit_20251224-0386-A716-Train-#1,2025-12-30,80805856,0386,A716,2025-12-24,2026-01-07,2,80805856|0386|A716|2025-12-24|net demand for forecast|003392,20251224-0386-A716-Train-#1
80805856|0386|A716|2025-12-24|net demand for forecast|003393_transit_20251224-0386-A716-Train-#1,2025-12-30,80805856,0386,A716,2025-12-24,2026-01-07,2,80805856|0386|A716|2025-12-24|net demand for forecast|003393,20251224-0386-A716-Train-#1
80805856|0386|A716|2025-12-24|net demand for forecast|003394_transit_20251224-0386-A716-Train-#1,2025-12-30,80805856,0386,A716,2025-12-24,2026-01-07,2,80805856|0386|A716|2025-12-24|net demand for forecast|003394,20251224-0386-A716-Train-#1
80805856|0386|A716|2025-12-24|net demand for forecast|003395_transit_20251224-0386-A716-Train-#1,2025-12-30,80805856,0386,A716,2025-12-24,2026-01-07,2,80805856|0386|A716|2025-12-24|net demand for forecast|003395,20251224-0386-A716-Train-#1
80805856|0386|A716|2025-12-24|net demand for forecast|003396_transit_20251224-0386-A716-Train-#1,2025-12-30,80805856,0386,A716,2025-12-24,2026-01-07,2,80805856|0386|A716|2025-12-24|net demand for forecast|003396,20251224-0386-A716-Train-#1
80805856|0386|A716|2025-12-24|net demand for forecast|003397_transit_20251224-0386-A716-Train-#1,2025-12-30,80805856,0386,A716,2025-12-24,2026-01-07,2,80805856|0386|A716|2025-12-24|net demand for forecast|003397,20251224-0386-A716-Train-#1
80805856|0386|A716|2025-12-24|net demand for forecast|003398_transit_20251224-0386-A716-Train-#1,2025-12-30,80805856,0386,A716,2025-12-24,2026-01-08,2,80805856|0386|A716|2025-12-24|net demand for forecast|003398,20251224-0386-A716-Train-#1
80805856|0386|A716|2025-12-24|net demand for forecast|003399_transit_20251224-0386-A716-Train-#1,2025-12-30,80805856,0386,A716,2025-12-24,2026-01-07,2,80805856|0386|A716|2025-12-24|net demand for forecast|003399,20251224-0386-A716-Train-#1
80805856|0386|A716|2025-12-24|net demand for forecast|003400_transit_20251224-0386-A716-Train-#1,2025-12-30,80805856,0386,A716,2025-12-24,2026-01-07,2,80805856|0386|A716|2025-12-24|net demand for forecast|003400,20251224-0386-A716-Train-#1
80805856|0386|A716|2025-12-24|net demand for forecast|003401_transit_20251224-0386-A716-Train-#1,2025-12-30,80805856,0386,A716,2025-12-24,2026-01-07,2,80805856|0386|A716|2025-12-24|net demand for forecast|003401,20251224-0386-A716-Train-#1
80812154|0386|A716|2025-12-24|net demand for forecast|003490_transit_20251224-0386-A716-Train-#1,2025-12-30,80812154,0386,A716,2025-12-24,2026-01-07,1,80812154|0386|A716|2025-12-24|net demand for forecast|003490,20251224-0386-A716-Train-#1
80812154|0386|A716|2025-12-24|net demand for forecast|003491_transit_20251224-0386-A716-Train-#1,2025-12-30,80812154,0386,A716,2025-12-24,2026-01-07,1,80812154|0386|A716|2025-12-24|net demand for forecast|003491,20251224-0386-A716-Train-#1
80812154|0386|A716|2025-12-24|net demand for forecast|003492_transit_20251224-0386-A716-Train-#1,2025-12-30,80812154,0386,A716,2025-12-24,2026-01-07,1,80812154|0386|A716|2025-12-24|net demand for forecast|003492,20251224-0386-A716-Train-#1
80812154|0386|A716|2025-12-24|net demand for forecast|003493_transit_20251224-0386-A716-Train-#1,2025-12-30,80812154,0386,A716,2025-12-24,2026-01-07,1,80812154|0386|A716|2025-12-24|net demand for forecast|003493,20251224-0386-A716-Train-#1
80812154|0386|A716|2025-12-24|net demand for forecast|003494_transit_20251224-0386-A716-Train-#1,2025-12-30,80812154,0386,A716,2025-12-24,2026-01-07,1,80812154|0386|A716|2025-12-24|net demand for forecast|003494,20251224-0386-A716-Train-#1
80812154|0386|A716|2025-12-24|net demand for forecast|003495_transit_20251224-0386-A716-Train-#1,2025-12-30,80812154,0386,A716,2025-12-24,2026-01-07,1,80812154|0386|A716|2025-12-24|net demand for forecast|003495,20251224-0386-A716-Train-#1
80812154|0386|A716|2025-12-24|net demand for forecast|003496_transit_20251224-0386-A716-Train-#1,2025-12-30,80812154,0386,A716,2025-12-24,2026-01-07,1,80812154|0386|A716|2025-12-24|net demand for forecast|003496,20251224-0386-A716-Train-#1
80812154|0386|A716|2025-12-24|net demand for forecast|003497_transit_20251224-0386-A716-Train-#1,2025-12-30,80812154,0386,A716,2025-12-24,2026-01-08,1,80812154|0386|A716|2025-12-24|net demand for forecast|003497,20251224-0386-A716-Train-#1
80812154|0386|A716|2025-12-24|net demand for forecast|003498_transit_20251224-0386-A716-Train-#1,2025-12-30,80812154,0386,A716,2025-12-24,2026-01-07,1,80812154|0386|A716|2025-12-24|net demand for forecast|003498,20251224-0386-A716-Train-#1
80812154|0386|A716|2025-12-24|net demand for forecast|003499_transit_20251224-0386-A716-Train-#1,2025-12-30,80812154,0386,A716,2025-12-24,2026-01-07,1,80812154|0386|A716|2025-12-24|net demand for forecast|003499,20251224-0386-A716-Train-#1
80812154|0386|A716|2025-12-24|net demand for forecast|003500_transit_20251224-0386-A716-Train-#1,2025-12-30,80812154,0386,A716,2025-12-24,2026-01-07,1,80812154|0386|A716|2025-12-24|net demand for forecast|003500,20251224-0386-A716-Train-#1
80812154|0386|A716|2025-12-24|net demand for forecast|003501_transit_20251224-0386-A716-Train-#1,2025-12-30,80812154,0386,A716,2025-12-24,2026-01-07,1,80812154|0386|A716|2025-12-24|net demand for forecast|003501,20251224-0386-A716-Train-#1
80812154|0386|A716|2025-12-24|net demand for forecast|003502_transit_20251224-0386-A716-Train-#1,2025-12-30,80812154,0386,A716,2025-12-24,2026-01-08,1,80812154|0386|A716|2025-12-24|net demand for forecast|003502,20251224-0386-A716-Train-#1
80812154|0386|A716|2025-12-24|net demand for forecast|003503_transit_20251224-0386-A716-Train-#1,2025-12-30,80812154,0386,A716,2025-12-24,2026-01-07,1,80812154|0386|A716|2025-12-24|net demand for forecast|003503,20251224-0386-A716-Train-#1
80812840|0386|A716|2025-12-24|net demand for forecast|003533_transit_20251224-0386-A716-Train-#1,2025-12-30,80812840,0386,A716,2025-12-24,2026-01-08,1,80812840|0386|A716|2025-12-24|net demand for forecast|003533,20251224-0386-A716-Train-#1
80812840|0386|A716|2025-12-24|net demand for forecast|003534_transit_20251224-0386-A716-Train-#1,2025-12-30,80812840,0386,A716,2025-12-24,2026-01-07,1,80812840|0386|A716|2025-12-24|net demand for forecast|003534,20251224-0386-A716-Train-#1
80812840|0386|A716|2025-12-24|net demand for forecast|003535_transit_20251224-0386-A716-Train-#1,2025-12-30,80812840,0386,A716,2025-12-24,2026-01-07,1,80812840|0386|A716|2025-12-24|net demand for forecast|003535,20251224-0386-A716-Train-#1
80812840|0386|A716|2025-12-24|net demand for forecast|003536_transit_20251224-0386-A716-Train-#1,2025-12-30,80812840,0386,A716,2025-12-24,2026-01-07,1,80812840|0386|A716|2025-12-24|net demand for forecast|003536,20251224-0386-A716-Train-#1
80812840|0386|A716|2025-12-24|net demand for forecast|003537_transit_20251224-0386-A716-Train-#1,2025-12-30,80812840,0386,A716,2025-12-24,2026-01-08,2,80812840|0386|A716|2025-12-24|net demand for forecast|003537,20251224-0386-A716-Train-#1
80812840|0386|A716|2025-12-24|net demand for forecast|003538_transit_20251224-0386-A716-Train-#1,2025-12-30,80812840,0386,A716,2025-12-24,2026-01-07,2,80812840|0386|A716|2025-12-24|net demand for forecast|003538,20251224-0386-A716-Train-#1
80812840|0386|A716|2025-12-24|net demand for forecast|003539_transit_20251224-0386-A716-Train-#1,2025-12-30,80812840,0386,A716,2025-12-24,2026-01-07,2,80812840|0386|A716|2025-12-24|net demand for forecast|003539,20251224-0386-A716-Train-#1
80812840|0386|A716|2025-12-24|net demand for forecast|003540_transit_20251224-0386-A716-Train-#1,2025-12-30,80812840,0386,A716,2025-12-24,2026-01-08,2,80812840|0386|A716|2025-12-24|net demand for forecast|003540,20251224-0386-A716-Train-#1
80812840|0386|A716|2025-12-24|net demand for forecast|003541_transit_20251224-0386-A716-Train-#1,2025-12-30,80812840,0386,A716,2025-12-24,2026-01-07,2,80812840|0386|A716|2025-12-24|net demand for forecast|003541,20251224-0386-A716-Train-#1
80812840|0386|A716|2025-12-24|net demand for forecast|003542_transit_20251224-0386-A716-Train-#1,2025-12-30,80812840,0386,A716,2025-12-24,2026-01-07,2,80812840|0386|A716|2025-12-24|net demand for forecast|003542,20251224-0386-A716-Train-#1
80812840|0386|A716|2025-12-24|net demand for forecast|003543_transit_20251224-0386-A716-Train-#1,2025-12-30,80812840,0386,A716,2025-12-24,2026-01-07,2,80812840|0386|A716|2025-12-24|net demand for forecast|003543,20251224-0386-A716-Train-#1
80812840|0386|A716|2025-12-24|net demand for forecast|003544_transit_20251224-0386-A716-Train-#1,2025-12-30,80812840,0386,A716,2025-12-24,2026-01-07,2,80812840|0386|A716|2025-12-24|net demand for forecast|003544,20251224-0386-A716-Train-#1
80812840|0386|A716|2025-12-24|net demand for forecast|003545_transit_20251224-0386-A716-Train-#1,2025-12-30,80812840,0386,A716,2025-12-24,2026-01-07,2,80812840|0386|A716|2025-12-24|net demand for forecast|003545,20251224-0386-A716-Train-#1
80812840|0386|A716|2025-12-24|net demand for forecast|003546_transit_20251224-0386-A716-Train-#1,2025-12-30,80812840,0386,A716,2025-12-24,2026-01-07,2,80812840|0386|A716|2025-12-24|net demand for forecast|003546,20251224-0386-A716-Train-#1
80812840|0386|A716|2025-12-24|net demand for forecast|003547_transit_20251224-0386-A716-Train-#1,2025-12-30,80812840,0386,A716,2025-12-24,2026-01-08,2,80812840|0386|A716|2025-12-24|net demand for forecast|003547,20251224-0386-A716-Train-#1
80812840|0386|A716|2025-12-24|net demand for forecast|003548_transit_20251224-0386-A716-Train-#1,2025-12-30,80812840,0386,A716,2025-12-24,2026-01-07,2,80812840|0386|A716|2025-12-24|net demand for forecast|003548,20251224-0386-A716-Train-#1
80812840|0386|A716|2025-12-24|net demand for forecast|003549_transit_20251224-0386-A716-Train-#1,2025-12-30,80812840,0386,A716,2025-12-24,2026-01-07,2,80812840|0386|A716|2025-12-24|net demand for forecast|003549,20251224-0386-A716-Train-#1
80812840|0386|A716|2025-12-24|net demand for forecast|003550_transit_20251224-0386-A716-Train-#1,2025-12-30,80812840,0386,A716,2025-12-24,2026-01-08,2,80812840|0386|A716|2025-12-24|net demand for forecast|003550,20251224-0386-A716-Train-#1
80812840|0386|A716|2025-12-24|net demand for forecast|003551_transit_20251224-0386-A716-Train-#1,2025-12-30,80812840,0386,A716,2025-12-24,2026-01-07,2,80812840|0386|A716|2025-12-24|net demand for forecast|003551,20251224-0386-A716-Train-#1
80812840|0386|A716|2025-12-24|net demand for forecast|003552_transit_20251224-0386-A716-Train-#1,2025-12-30,80812840,0386,A716,2025-12-24,2026-01-07,2,80812840|0386|A716|2025-12-24|net demand for forecast|003552,20251224-0386-A716-Train-#1
80812840|0386|A716|2025-12-24|net demand for forecast|003553_transit_20251224-0386-A716-Train-#1,2025-12-30,80812840,0386,A716,2025-12-24,2026-01-07,2,80812840|0386|A716|2025-12-24|net demand for forecast|003553,20251224-0386-A716-Train-#1
80812840|0386|A716|2025-12-24|net demand for forecast|003554_transit_20251224-0386-A716-Train-#1,2025-12-30,80812840,0386,A716,2025-12-24,2026-01-07,2,80812840|0386|A716|2025-12-24|net demand for forecast|003554,20251224-0386-A716-Train-#1
80812840|0386|A716|2025-12-24|net demand for forecast|003555_transit_20251224-0386-A716-Train-#1,2025-12-30,80812840,0386,A716,2025-12-24,2026-01-07,2,80812840|0386|A716|2025-12-24|net demand for forecast|003555,20251224-0386-A716-Train-#1
80812840|0386|A716|2025-12-24|net demand for forecast|003556_transit_20251224-0386-A716-Train-#1,2025-12-30,80812840,0386,A716,2025-12-24,2026-01-07,2,80812840|0386|A716|2025-12-24|net demand for forecast|003556,20251224-0386-A716-Train-#1
80851898|0386|A716|2025-12-24|net demand for forecast|003596_transit_20251224-0386-A716-Train-#1,2025-12-30,80851898,0386,A716,2025-12-24,2026-01-07,1,80851898|0386|A716|2025-12-24|net demand for forecast|003596,20251224-0386-A716-Train-#1
80851898|0386|A716|2025-12-24|net demand for forecast|003597_transit_20251224-0386-A716-Train-#1,2025-12-30,80851898,0386,A716,2025-12-24,2026-01-07,1,80851898|0386|A716|2025-12-24|net demand for forecast|003597,20251224-0386-A716-Train-#1
80851898|0386|A716|2025-12-24|net demand for forecast|003598_transit_20251224-0386-A716-Train-#1,2025-12-30,80851898,0386,A716,2025-12-24,2026-01-07,1,80851898|0386|A716|2025-12-24|net demand for forecast|003598,20251224-0386-A716-Train-#1
80851898|0386|A716|2025-12-24|net demand for forecast|003599_transit_20251224-0386-A716-Train-#1,2025-12-30,80851898,0386,A716,2025-12-24,2026-01-08,1,80851898|0386|A716|2025-12-24|net demand for forecast|003599,20251224-0386-A716-Train-#1
80851898|0386|A716|2025-12-24|net demand for forecast|003600_transit_20251224-0386-A716-Train-#1,2025-12-30,80851898,0386,A716,2025-12-24,2026-01-08,1,80851898|0386|A716|2025-12-24|net demand for forecast|003600,20251224-0386-A716-Train-#1
80851898|0386|A716|2025-12-24|net demand for forecast|003601_transit_20251224-0386-A716-Train-#1,2025-12-30,80851898,0386,A716,2025-12-24,2026-01-07,1,80851898|0386|A716|2025-12-24|net demand for forecast|003601,20251224-0386-A716-Train-#1
80851898|0386|A716|2025-12-24|net demand for forecast|003602_transit_20251224-0386-A716-Train-#1,2025-12-30,80851898,0386,A716,2025-12-24,2026-01-07,1,80851898|0386|A716|2025-12-24|net demand for forecast|003602,20251224-0386-A716-Train-#1
80851898|0386|A716|2025-12-24|net demand for forecast|003603_transit_20251224-0386-A716-Train-#1,2025-12-30,80851898,0386,A716,2025-12-24,2026-01-07,1,80851898|0386|A716|2025-12-24|net demand for forecast|003603,20251224-0386-A716-Train-#1
80851898|0386|A716|2025-12-24|net demand for forecast|003604_transit_20251224-0386-A716-Train-#1,2025-12-30,80851898,0386,A716,2025-12-24,2026-01-07,1,80851898|0386|A716|2025-12-24|net demand for forecast|003604,20251224-0386-A716-Train-#1
80851898|0386|A716|2025-12-24|net demand for forecast|003605_transit_20251224-0386-A716-Train-#1,2025-12-30,80851898,0386,A716,2025-12-24,2026-01-07,1,80851898|0386|A716|2025-12-24|net demand for forecast|003605,20251224-0386-A716-Train-#1
80851898|0386|A716|2025-12-24|net demand for forecast|003606_transit_20251224-0386-A716-Train-#1,2025-12-30,80851898,0386,A716,2025-12-24,2026-01-07,1,80851898|0386|A716|2025-12-24|net demand for forecast|003606,20251224-0386-A716-Train-#1
