transit_uid,date,material,sending,receiving,actual_ship_date,actual_delivery_date,quantity,ori_deployment_uid,vehicle_uid
21416910|0386|A672|2025-12-19|net demand for normal|000685_transit_20251219-0386-A672-Train-#1,2025-12-22,21416910,0386,A672,2025-12-19,2025-12-26,67,21416910|0386|A672|2025-12-19|net demand for normal|000685,20251219-0386-A672-Train-#1
21291975|0386|A672|2025-12-19|net demand for forecast|000262_transit_20251219-0386-A672-Train-#1,2025-12-22,21291975,0386,A672,2025-12-19,2025-12-26,14,21291975|0386|A672|2025-12-19|net demand for forecast|000262,20251219-0386-A672-Train-#1
21291975|0386|A672|2025-12-19|net demand for forecast|000263_transit_20251219-0386-A672-Train-#1,2025-12-22,21291975,0386,A672,2025-12-19,2025-12-26,14,21291975|0386|A672|2025-12-19|net demand for forecast|000263,20251219-0386-A672-Train-#1
21291975|0386|A672|2025-12-19|net demand for forecast|000264_transit_20251219-0386-A672-Train-#1,2025-12-22,21291975,0386,A672,2025-12-19,2025-12-26,14,21291975|0386|A672|2025-12-19|net demand for forecast|000264,20251219-0386-A672-Train-#1
21291975|0386|A672|2025-12-19|net demand for forecast|000265_transit_20251219-0386-A672-Train-#1,2025-12-22,21291975,0386,A672,2025-12-19,2025-12-26,27,21291975|0386|A672|2025-12-19|net demand for forecast|000265,20251219-0386-A672-Train-#1
21291975|0386|A672|2025-12-19|net demand for forecast|000266_transit_20251219-0386-A672-Train-#1,2025-12-22,21291975,0386,A672,2025-12-19,2025-12-26,27,21291975|0386|A672|2025-12-19|net demand for forecast|000266,20251219-0386-A672-Train-#1
21291975|0386|A672|2025-12-19|net demand for forecast|000267_transit_20251219-0386-A672-Train-#1,2025-12-22,21291975,0386,A672,2025-12-19,2025-12-26,28,21291975|0386|A672|2025-12-19|net demand for forecast|000267,20251219-0386-A672-Train-#1
21291975|0386|A672|2025-12-19|net demand for forecast|000268_transit_20251219-0386-A672-Train-#1,2025-12-22,21291975,0386,A672,2025-12-19,2025-12-26,28,21291975|0386|A672|2025-12-19|net demand for forecast|000268,20251219-0386-A672-Train-#1
21291975|0386|A672|2025-12-19|net demand for forecast|000269_transit_20251219-0386-A672-Train-#1,2025-12-22,21291975,0386,A672,2025-12-19,2025-12-26,28,21291975|0386|A672|2025-12-19|net demand for forecast|000269,20251219-0386-A672-Train-#1
21291975|0386|A672|2025-12-19|net demand for forecast|000270_transit_20251219-0386-A672-Train-#1,2025-12-22,21291975,0386,A672,2025-12-19,2025-12-26,28,21291975|0386|A672|2025-12-19|net demand for forecast|000270,20251219-0386-A672-Train-#1
21291975|0386|A672|2025-12-19|net demand for forecast|000271_transit_20251219-0386-A672-Train-#1,2025-12-22,21291975,0386,A672,2025-12-19,2025-12-26,28,21291975|0386|A672|2025-12-19|net demand for forecast|000271,20251219-0386-A672-Train-#1
21291975|0386|A672|2025-12-19|net demand for forecast|000272_transit_20251219-0386-A672-Train-#1,2025-12-22,21291975,0386,A672,2025-12-19,2025-12-26,31,21291975|0386|A672|2025-12-19|net demand for forecast|000272,20251219-0386-A672-Train-#1
21291975|0386|A672|2025-12-19|net demand for forecast|000273_transit_20251219-0386-A672-Train-#1,2025-12-22,21291975,0386,A672,2025-12-19,2025-12-26,31,21291975|0386|A672|2025-12-19|net demand for forecast|000273,20251219-0386-A672-Train-#1
21301637|0386|A672|2025-12-19|net demand for forecast|000349_transit_20251219-0386-A672-Train-#1,2025-12-22,21301637,0386,A672,2025-12-19,2025-12-26,18,21301637|0386|A672|2025-12-19|net demand for forecast|000349,20251219-0386-A672-Train-#1
21301637|0386|A672|2025-12-19|net demand for forecast|000350_transit_20251219-0386-A672-Train-#1,2025-12-22,21301637,0386,A672,2025-12-19,2025-12-26,18,21301637|0386|A672|2025-12-19|net demand for forecast|000350,20251219-0386-A672-Train-#1
21301637|0386|A672|2025-12-19|net demand for forecast|000351_transit_20251219-0386-A672-Train-#1,2025-12-22,21301637,0386,A672,2025-12-19,2025-12-26,18,21301637|0386|A672|2025-12-19|net demand for forecast|000351,20251219-0386-A672-Train-#1
21301637|0386|A672|2025-12-19|net demand for forecast|000352_transit_20251219-0386-A672-Train-#1,2025-12-22,21301637,0386,A672,2025-12-19,2025-12-26,35,21301637|0386|A672|2025-12-19|net demand for forecast|000352,20251219-0386-A672-Train-#1
21301637|0386|A672|2025-12-19|net demand for forecast|000353_transit_20251219-0386-A672-Train-#1,2025-12-22,21301637,0386,A672,2025-12-19,2025-12-26,35,21301637|0386|A672|2025-12-19|net demand for forecast|000353,20251219-0386-A672-Train-#1
21301637|0386|A672|2025-12-19|net demand for forecast|000354_transit_20251219-0386-A672-Train-#1,2025-12-22,21301637,0386,A672,2025-12-19,2025-12-26,36,21301637|0386|A672|2025-12-19|net demand for forecast|000354,20251219-0386-A672-Train-#1
21301637|0386|A672|2025-12-19|net demand for forecast|000355_transit_20251219-0386-A672-Train-#1,2025-12-22,21301637,0386,A672,2025-12-19,2025-12-26,36,21301637|0386|A672|2025-12-19|net demand for forecast|000355,20251219-0386-A672-Train-#1
21301637|0386|A672|2025-12-19|net demand for forecast|000356_transit_20251219-0386-A672-Train-#1,2025-12-22,21301637,0386,A672,2025-12-19,2025-12-26,36,21301637|0386|A672|2025-12-19|net demand for forecast|000356,20251219-0386-A672-Train-#1
21301637|0386|A672|2025-12-19|net demand for forecast|000357_transit_20251219-0386-A672-Train-#1,2025-12-22,21301637,0386,A672,2025-12-19,2025-12-26,36,21301637|0386|A672|2025-12-19|net demand for forecast|000357,20251219-0386-A672-Train-#1
21301637|0386|A672|2025-12-19|net demand for forecast|000358_transit_20251219-0386-A672-Train-#1,2025-12-22,21301637,0386,A672,2025-12-19,2025-12-26,36,21301637|0386|A672|2025-12-19|net demand for forecast|000358,20251219-0386-A672-Train-#1
21301637|0386|A672|2025-12-19|net demand for forecast|000359_transit_20251219-0386-A672-Train-#1,2025-12-22,21301637,0386,A672,2025-12-19,2025-12-26,40,21301637|0386|A672|2025-12-19|net demand for forecast|000359,20251219-0386-A672-Train-#1
21301637|0386|A672|2025-12-19|net demand for forecast|000360_transit_20251219-0386-A672-Train-#1,2025-12-22,21301637,0386,A672,2025-12-19,2025-12-26,40,21301637|0386|A672|2025-12-19|net demand for forecast|000360,20251219-0386-A672-Train-#1
21357021|0386|A672|2025-12-19|net demand for forecast|000490_transit_20251219-0386-A672-Train-#1,2025-12-22,21357021,0386,A672,2025-12-19,2025-12-26,80,21357021|0386|A672|2025-12-19|net demand for forecast|000490,20251219-0386-A672-Train-#1
21357021|0386|A672|2025-12-19|net demand for forecast|000491_transit_20251219-0386-A672-Train-#1,2025-12-22,21357021,0386,A672,2025-12-19,2025-12-26,80,21357021|0386|A672|2025-12-19|net demand for forecast|000491,20251219-0386-A672-Train-#1
21357021|0386|A672|2025-12-19|net demand for forecast|000492_transit_20251219-0386-A672-Train-#1,2025-12-22,21357021,0386,A672,2025-12-19,2025-12-26,81,21357021|0386|A672|2025-12-19|net demand for forecast|000492,20251219-0386-A672-Train-#1
21357021|0386|A672|2025-12-19|net demand for forecast|000493_transit_20251219-0386-A672-Train-#1,2025-12-22,21357021,0386,A672,2025-12-19,2025-12-26,187,21357021|0386|A672|2025-12-19|net demand for forecast|000493,20251219-0386-A672-Train-#1
21357021|0386|A672|2025-12-19|net demand for forecast|000494_transit_20251219-0386-A672-Train-#1,2025-12-22,21357021,0386,A672,2025-12-19,2025-12-26,187,21357021|0386|A672|2025-12-19|net demand for forecast|000494,20251219-0386-A672-Train-#1
21357021|0386|A672|2025-12-19|net demand for forecast|000495_transit_20251219-0386-A672-Train-#1,2025-12-22,21357021,0386,A672,2025-12-19,2025-12-26,187,21357021|0386|A672|2025-12-19|net demand for forecast|000495,20251219-0386-A672-Train-#1
21357021|0386|A672|2025-12-19|net demand for forecast|000496_transit_20251219-0386-A672-Train-#1,2025-12-22,21357021,0386,A672,2025-12-19,2025-12-27,187,21357021|0386|A672|2025-12-19|net demand for forecast|000496,20251219-0386-A672-Train-#1
21357021|0386|A672|2025-12-19|net demand for forecast|000497_transit_20251219-0386-A672-Train-#1,2025-12-22,21357021,0386,A672,2025-12-19,2025-12-26,187,21357021|0386|A672|2025-12-19|net demand for forecast|000497,20251219-0386-A672-Train-#1
21357021|0386|A672|2025-12-19|net demand for forecast|000498_transit_20251219-0386-A672-Train-#1,2025-12-22,21357021,0386,A672,2025-12-19,2025-12-26,187,21357021|0386|A672|2025-12-19|net demand for forecast|000498,20251219-0386-A672-Train-#1
21357021|0386|A672|2025-12-19|net demand for forecast|000499_transit_20251219-0386-A672-Train-#1,2025-12-22,21357021,0386,A672,2025-12-19,2025-12-26,187,21357021|0386|A672|2025-12-19|net demand for forecast|000499,20251219-0386-A672-Train-#1
21357021|0386|A672|2025-12-19|net demand for forecast|000500_transit_20251219-0386-A672-Train-#1,2025-12-22,21357021,0386,A672,2025-12-19,2025-12-26,187,21357021|0386|A672|2025-12-19|net demand for forecast|000500,20251219-0386-A672-Train-#1
21357021|0386|A672|2025-12-19|net demand for forecast|000501_transit_20251219-0386-A672-Train-#1,2025-12-22,21357021,0386,A672,2025-12-19,2025-12-26,187,21357021|0386|A672|2025-12-19|net demand for forecast|000501,20251219-0386-A672-Train-#1
21376841|0386|A672|2025-12-19|net demand for forecast|000587_transit_20251219-0386-A672-Train-#1,2025-12-22,21376841,0386,A672,2025-12-19,2025-12-26,106,21376841|0386|A672|2025-12-19|net demand for forecast|000587,20251219-0386-A672-Train-#1
21376841|0386|A672|2025-12-19|net demand for forecast|000588_transit_20251219-0386-A672-Train-#1,2025-12-22,21376841,0386,A672,2025-12-19,2025-12-26,106,21376841|0386|A672|2025-12-19|net demand for forecast|000588,20251219-0386-A672-Train-#1
21376841|0386|A672|2025-12-19|net demand for forecast|000589_transit_20251219-0386-A672-Train-#1,2025-12-22,21376841,0386,A672,2025-12-19,2025-12-27,106,21376841|0386|A672|2025-12-19|net demand for forecast|000589,20251219-0386-A672-Train-#1
21376841|0386|A672|2025-12-19|net demand for forecast|000590_transit_20251219-0386-A672-Train-#1,2025-12-22,21376841,0386,A672,2025-12-19,2025-12-26,249,21376841|0386|A672|2025-12-19|net demand for forecast|000590,20251219-0386-A672-Train-#1
21376841|0386|A672|2025-12-19|net demand for forecast|000591_transit_20251219-0386-A672-Train-#1,2025-12-22,21376841,0386,A672,2025-12-19,2025-12-26,249,21376841|0386|A672|2025-12-19|net demand for forecast|000591,20251219-0386-A672-Train-#1
21376841|0386|A672|2025-12-19|net demand for forecast|000592_transit_20251219-0386-A672-Train-#1,2025-12-22,21376841,0386,A672,2025-12-19,2025-12-26,249,21376841|0386|A672|2025-12-19|net demand for forecast|000592,20251219-0386-A672-Train-#1
21376841|0386|A672|2025-12-19|net demand for forecast|000593_transit_20251219-0386-A672-Train-#1,2025-12-22,21376841,0386,A672,2025-12-19,2025-12-26,249,21376841|0386|A672|2025-12-19|net demand for forecast|000593,20251219-0386-A672-Train-#1
21376841|0386|A672|2025-12-19|net demand for forecast|000594_transit_20251219-0386-A672-Train-#1,2025-12-22,21376841,0386,A672,2025-12-19,2025-12-26,249,21376841|0386|A672|2025-12-19|net demand for forecast|000594,20251219-0386-A672-Train-#1
21376841|0386|A672|2025-12-19|net demand for forecast|000595_transit_20251219-0386-A672-Train-#1,2025-12-22,21376841,0386,A672,2025-12-19,2025-12-26,249,21376841|0386|A672|2025-12-19|net demand for forecast|000595,20251219-0386-A672-Train-#1
21376841|0386|A672|2025-12-19|net demand for forecast|000596_transit_20251219-0386-A672-Train-#1,2025-12-22,21376841,0386,A672,2025-12-19,2025-12-26,249,21376841|0386|A672|2025-12-19|net demand for forecast|000596,20251219-0386-A672-Train-#1
21376841|0386|A672|2025-12-19|net demand for forecast|000597_transit_20251219-0386-A672-Train-#1,2025-12-22,21376841,0386,A672,2025-12-19,2025-12-26,249,21376841|0386|A672|2025-12-19|net demand for forecast|000597,20251219-0386-A672-Train-#1
21376841|0386|A672|2025-12-19|net demand for forecast|000598_transit_20251219-0386-A672-Train-#1,2025-12-22,21376841,0386,A672,2025-12-19,2025-12-26,177,21376841|0386|A672|2025-12-19|net demand for forecast|000598,20251219-0386-A672-Train-#1
21376841|0386|A672|2025-12-19|net demand for forecast|000598_transit_20251219-0386-A672-Train-#2,2025-12-22,21376841,0386,A672,2025-12-19,2025-12-26,72,21376841|0386|A672|2025-12-19|net demand for forecast|000598,20251219-0386-A672-Train-#2
21416910|0386|A672|2025-12-19|net demand for forecast|000673_transit_20251219-0386-A672-Train-#2,2025-12-22,21416910,0386,A672,2025-12-19,2025-12-26,18,21416910|0386|A672|2025-12-19|net demand for forecast|000673,20251219-0386-A672-Train-#2
21416910|0386|A672|2025-12-19|net demand for forecast|000674_transit_20251219-0386-A672-Train-#2,2025-12-22,21416910,0386,A672,2025-12-19,2025-12-26,18,21416910|0386|A672|2025-12-19|net demand for forecast|000674,20251219-0386-A672-Train-#2
21416910|0386|A672|2025-12-19|net demand for forecast|000675_transit_20251219-0386-A672-Train-#2,2025-12-22,21416910,0386,A672,2025-12-19,2025-12-26,18,21416910|0386|A672|2025-12-19|net demand for forecast|000675,20251219-0386-A672-Train-#2
21416910|0386|A672|2025-12-19|net demand for forecast|000676_transit_20251219-0386-A672-Train-#2,2025-12-22,21416910,0386,A672,2025-12-19,2025-12-26,20,21416910|0386|A672|2025-12-19|net demand for forecast|000676,20251219-0386-A672-Train-#2
21416910|0386|A672|2025-12-19|net demand for forecast|000677_transit_20251219-0386-A672-Train-#2,2025-12-22,21416910,0386,A672,2025-12-19,2025-12-26,20,21416910|0386|A672|2025-12-19|net demand for forecast|000677,20251219-0386-A672-Train-#2
21416910|0386|A672|2025-12-19|net demand for forecast|000678_transit_20251219-0386-A672-Train-#2,2025-12-22,21416910,0386,A672,2025-12-19,2025-12-26,41,21416910|0386|A672|2025-12-19|net demand for forecast|000678,20251219-0386-A672-Train-#2
21416910|0386|A672|2025-12-19|net demand for forecast|000679_transit_20251219-0386-A672-Train-#2,2025-12-22,21416910,0386,A672,2025-12-19,2025-12-26,41,21416910|0386|A672|2025-12-19|net demand for forecast|000679,20251219-0386-A672-Train-#2
21416910|0386|A672|2025-12-19|net demand for forecast|000680_transit_20251219-0386-A672-Train-#2,2025-12-22,21416910,0386,A672,2025-12-19,2025-12-26,41,21416910|0386|A672|2025-12-19|net demand for forecast|000680,20251219-0386-A672-Train-#2
21416910|0386|A672|2025-12-19|net demand for forecast|000681_transit_20251219-0386-A672-Train-#2,2025-12-22,21416910,0386,A672,2025-12-19,2025-12-26,41,21416910|0386|A672|2025-12-19|net demand for forecast|000681,20251219-0386-A672-Train-#2
21416910|0386|A672|2025-12-19|net demand for forecast|000682_transit_20251219-0386-A672-Train-#2,2025-12-22,21416910,0386,A672,2025-12-19,2025-12-26,41,21416910|0386|A672|2025-12-19|net demand for forecast|000682,20251219-0386-A672-Train-#2
21416910|0386|A672|2025-12-19|net demand for forecast|000683_transit_20251219-0386-A672-Train-#2,2025-12-22,21416910,0386,A672,2025-12-19,2025-12-26,41,21416910|0386|A672|2025-12-19|net demand for forecast|000683,20251219-0386-A672-Train-#2
21416910|0386|A672|2025-12-19|net demand for forecast|000684_transit_20251219-0386-A672-Train-#2,2025-12-22,21416910,0386,A672,2025-12-19,2025-12-27,41,21416910|0386|A672|2025-12-19|net demand for forecast|000684,20251219-0386-A672-Train-#2
21143102|0386|A672|2025-12-19|net demand for safety|000196_transit_20251219-0386-A672-Train-#2,2025-12-22,21143102,0386,A672,2025-12-19,2025-12-26,266,21143102|0386|A672|2025-12-19|net demand for safety|000196,20251219-0386-A672-Train-#2
21301637|0386|A672|2025-12-19|net demand for safety|000362_transit_20251219-0386-A672-Train-#2,2025-12-22,21301637,0386,A672,2025-12-19,2025-12-26,56,21301637|0386|A672|2025-12-19|net demand for safety|000362,20251219-0386-A672-Train-#2
21357021|0386|A672|2025-12-19|net demand for safety|000503_transit_20251219-0386-A672-Train-#2,2025-12-22,21357021,0386,A672,2025-12-19,2025-12-26,200,21357021|0386|A672|2025-12-19|net demand for safety|000503,20251219-0386-A672-Train-#2
21301637|0386|A672|2025-12-19|push replenishment|000363_transit_20251219-0386-A672-Train-#2,2025-12-22,21301637,0386,A672,2025-12-19,2025-12-26,21,21301637|0386|A672|2025-12-19|push replenishment|000363,20251219-0386-A672-Train-#2
21357021|0386|A672|2025-12-19|push replenishment|000504_transit_20251219-0386-A672-Train-#2,2025-12-22,21357021,0386,A672,2025-12-19,2025-12-27,577,21357021|0386|A672|2025-12-19|push replenishment|000504,20251219-0386-A672-Train-#2
21376841|0386|A673|2025-12-19|net demand for normal|000609_transit_20251219-0386-A673-LARGE-#1,2025-12-22,21376841,0386,A673,2025-12-19,2025-12-25,1141,21376841|0386|A673|2025-12-19|net demand for normal|000609,20251219-0386-A673-LARGE-#1
21291975|0386|A673|2025-12-19|net demand for forecast|000275_transit_20251219-0386-A673-LARGE-#1,2025-12-22,21291975,0386,A673,2025-12-19,2025-12-24,32,21291975|0386|A673|2025-12-19|net demand for forecast|000275,20251219-0386-A673-LARGE-#1
21291975|0386|A673|2025-12-19|net demand for forecast|000276_transit_20251219-0386-A673-LARGE-#1,2025-12-22,21291975,0386,A673,2025-12-19,2025-12-24,33,21291975|0386|A673|2025-12-19|net demand for forecast|000276,20251219-0386-A673-LARGE-#1
21291975|0386|A673|2025-12-19|net demand for forecast|000277_transit_20251219-0386-A673-LARGE-#1,2025-12-22,21291975,0386,A673,2025-12-19,2025-12-24,50,21291975|0386|A673|2025-12-19|net demand for forecast|000277,20251219-0386-A673-LARGE-#1
21291975|0386|A673|2025-12-19|net demand for forecast|000278_transit_20251219-0386-A673-LARGE-#1,2025-12-22,21291975,0386,A673,2025-12-19,2025-12-24,57,21291975|0386|A673|2025-12-19|net demand for forecast|000278,20251219-0386-A673-LARGE-#1
21291975|0386|A673|2025-12-19|net demand for forecast|000279_transit_20251219-0386-A673-LARGE-#1,2025-12-22,21291975,0386,A673,2025-12-19,2025-12-24,58,21291975|0386|A673|2025-12-19|net demand for forecast|000279,20251219-0386-A673-LARGE-#1
21291975|0386|A673|2025-12-19|net demand for forecast|000280_transit_20251219-0386-A673-LARGE-#1,2025-12-22,21291975,0386,A673,2025-12-19,2025-12-24,58,21291975|0386|A673|2025-12-19|net demand for forecast|000280,20251219-0386-A673-LARGE-#1
21291975|0386|A673|2025-12-19|net demand for forecast|000281_transit_20251219-0386-A673-LARGE-#1,2025-12-22,21291975,0386,A673,2025-12-19,2025-12-24,58,21291975|0386|A673|2025-12-19|net demand for forecast|000281,20251219-0386-A673-LARGE-#1
21291975|0386|A673|2025-12-19|net demand for forecast|000282_transit_20251219-0386-A673-LARGE-#1,2025-12-22,21291975,0386,A673,2025-12-19,2025-12-24,58,21291975|0386|A673|2025-12-19|net demand for forecast|000282,20251219-0386-A673-LARGE-#1
